,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Каким словом заканчивается строка из песни: ""Летящей походкой ты вышла из...""?",Мая,Рая,Бани,Бара
1,Где находится малая берцовая кость?,В ноге,В руке,В голове,В позвоночнике
2,Как называется балет Валерия Гаврилина с участием Екатерины Максимовой по рассказу Антона Чехова?,«Анюта»,«Ася»,«Лиза»,«Катерина»
3,Какой телесериал вошел в книгу рекордов Гиннесса?,Доктор Кто,Твин Пикс,Рабыня Изаура,Санта-Барбара
4,Кто первым произнес известную фразу «Природа не терпит пустоты»?,Аристотель,Паскаль,Рабле,Торричелли
5,"Кто, венчаясь на царство, говорил: ""и эту последнюю  рубашку разделю со всеми!""?",Борис Годунов,Иван Грозный,Василий Шуйский,Михаил Романов
6,Какое из этих чисел не соответствует правилу Хюккеля?,12,10,14,6
7,На каком из бульваров московского Бульварного кольца в 1995 году был установлен памятник Сергею Есенину?,На Тверском,На Сретенском,На Рождественском,На Страстном
8,Разведчик Дмитрий Иосифович Кохановский (1914–1992) являлся единственным в истории Великой Отечественной войны кавалером:,Пяти орденов Славы,"Шести медалей ""За отвагу""","Трех медалей ""За боевые заслуги""",Шести орденов Красной Звезды
9,"Вероятным античным прототипом героини какой известной сказки была гетера Родопис, жившая, предположительно, в VI веке до н. э.?","""Золушка""","""Рапунцель""","""Белоснежка и семь гномов""","""Дикие лебеди"""
