,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Сколько лет было поэту в песне «Тридцать три коровы» из фильма «Мэри Поппинс, до свидания»?",6,16,23,33
1,"Главный герой в романе Ф. И. Достоевского ""Преступление и наказание"":",Раскольников,Тумбочкин,Чикатило,Расторгуев
2,Какой город является столицей Японии?,Токио,Пхеньян,Сеул,Пекин
3,Кто из этих слуг мушкетеров служил Арамису?,Базен,Гримо,Планше,Мушкетон
4,"Какой актер никогда не награждался ""Оскаром""?",Алек Болдуин,Роберт Де Ниро,Мел Гибсон,Майкл Дуглас
5,Где можно увидеть пингвинов в естественной среде обитания?,Галапагосские острова,Гренландия,Северный Ледовитый океан,Северная часть Индийского океана
6,Какой цвет (тинктура) обозначается в геральдике орнаментом (шраффировкой) из вертикальных линий?,Червлень,Золото,Пурпур,Серебро
7,Как у древних римлян называлась колесница для перевозки изображений богов во время праздничных шествий?,тенза,корну,триклиний,сагум
8,Какое болотное растение раньше называли  якутским хлебом?,Сусак,Частуха,Эвриала,Ситник
9,"Произведение какого писателя вдохновило братьев Стругацких на создание неологизма ""сталкер""?",Редьярд Киплинг,Кобо Абэ,Жюль Верн,Джек Лондон
