,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из перечисленного не является знаком препинания?,Союз,Двоеточие,Тире,Точка
1,"Какой день недели, если верить братьям Стругацким, начинается в субботу?",понедельник,среда,пятница,суббота
2,Кто сыграл заглавную роль в фильме «Тот самый Мюнхгаузен»?,Олег Янковский,Леонид Ярмольник,Александр Абдулов,Андрей Миронов
3,В каком из четырёх полушарий НЕ располагается российский остров Врангеля?,Южное,Северное,Западное,Восточное
4,Какое прозвище имеет в США пятицентовая монета?,никель,медь,цинк,олово
5,Как до 1940-х годов назывался Павелецкий вокзал в Москве?,«Саратовский»,«Самарский»,«Симбирский»,«Смоленский»
6,"Какое название носила с 1935 по 1957 годы станция метро ""Кропоткинская""?",Дворец Советов,Волхонка,Ленинская,Ворошиловская
7,Где впервые было изобретено мыло?,В Месопотамии,В древнем Египте,В Финикии,В древнем Риме
8,В каком городе находится Музей баскетбольной славы имени Нейсмита (Naismith Memorial Basketball Hall of Fame)?,Спрингфилд (Массачусетс),Спрингфилд (Иллинойс),Спрингфилд (Нью-Йорк),Спрингфилд (Миссури)
9,Братом какого государственного деятеля был приёмный сын Максима Горького?,Я. Свердлов,Л. Каганович,К. Ворошилов,В. Куйбышев
