,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется традиционное китайское или японское парусное судно?,Джонка,Шхуна,Фрегат,Яхта
1,Что изучает биологическая наука гистология?,Ткани организмов,Фотосинтез,Отравления,Паразитов
2,Какой цвет в старину называли червонным?,Красный,Желтый,Белый,Черный
3,Какого цвета основная форма сборной Нидерландов по футболу?,Оранжевая,Лимонная,Вишнёвая,Малиновая
4,Что расположено на пьедестале памятника И.А.Крылову в Летнем саду?,Скульптуры персонажей басен,Барельефы с цветами,Строки из басен,Скульптурные портреты поэтов-современников
5,От какого греческого слова происходит современное «пеликан»?,Топор,Рыба,Кровь,Мешок
6,Чего не рисовал Владимир Ленский в альбоме Ольги Лариной?,Морские виды,На лире голубка,Храм Киприды,Надгробный камень
7,"В какой африканской стране находится монумент ""Возрождение Африки""?",Сенегал,Мозамбик,Эфиопия,Кения
8,"Какой поэт написал: ""Блажен, кто посетил сей мир в его минуты роковые...""?",Тютчев,Веневитинов,Фет,Баратынский
9,Какая картина получила шутливое прозвище «Рембрандт на вынос»?,«Портрет Якоба де Гейна ІІІ»,«Урок анатомии доктора Тульпа»,«Портрет Яна Сикса»,«Еврейская невеста»
