,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчивается пословица ""Что посеешь, ..""?",То и пожнешь,То и вырастет,О том не пожалеешь,Потом не найдешь
1,Какова продолжительность футбольного тайма без учёта дополнительного времени?,45 минут,40 минут,20 минут,30 минут
2,К какому классу относится саламандра?,Земноводные,Головоногие,Пресмыкающиеся,Млекопитающие
3,Какое из этих растений не относится к семейству березовых?,Бузина,Граб,Лещина,Ольха
4,Как биологи называют личинок тараканов?,Нимфы,Имаго,Куколки,Триунгулины
5,"Какое название получил лес, растущий на западе Польши, благодаря необычной форме некоторых деревьев?",Кривой,Загадочный,Сказочный,Фантастический
6,В каком журнале В. Маяковский опубликовал первое стихотворение?,"""Порыв""","""ЛЕФ""","""Летопись""","""Новый сатирикон"""
7,Каких животных любил Полиграф Полиграфович Шариков?,Слоны,Собаки,Кошки,Тараканы
8,Какой из этих романов написан нобелевским лауреатом?,"""Игра в бисер""","""Капитаны песка""","""Воскресение""","""Мартин Иден"""
9,"Какого калибра была легендарная пушка на крейсере ""Аврора""?",6 дюймов,10 дюймов,8 дюймов,12 дюймов
