,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую монетку достаточно было бросить для разговора в московский телефон-автомат в 1981г.?,2 коп.,1 коп.,3 коп.,5 коп.
1,"Как называется команда, игравшая в Премьер-лиге российского футбола?","""Сатурн""","""Нептун""","""Юпитер""","""Марс"""
2,На берегу какой реки стоял Вавилон?,Евфрат,Тигр,Тибр,Инд
3,Что римский император Веспасиан оправдал фразой «Деньги не пахнут»?,налог на туалеты,покупку редких цветов,ограбление поверженных городов,чеканку фальшивых монет
4,Где были выкованы металлические звенья Невской ограды Летнего сада?,В Туле,В Москве,В Санкт-Петербурге,В Екатеринбурге
5,Какой змеи не существует?,Зеленая древовидная змея,Жестокая змея,Резиновая змея,Листоносая змея
6,Как называется немецкая жесткошерстная легавая?,Дратхаар,Лангхаар,Курцхаар,Штихельхаар
7,"Кого выгнали из Мариинского театра за ""неприличный"" костюм графа Альберта в ""Жизели""?",Вацлав Нижинский,Сергей Дягилев,Серж Лифарь,Михаил Фокин
8,Что в истории Франции было позже?,парижская коммуна,вторая республика,вторая империя,июльская монархия
9,"Назовите учёного, правила которого использовали Д. Уотсон и Ф. Крик при определении структуры ДНК в виде двойной спирали.",Эрвин Чаргафф,Рюиджи Оказаки,Лайнус Полинг,Джон Кендрью
