,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется графство в Англии?,Кент,Кэмел,Честерфилд,Беломорканал
1,Какого кодекса нет в российском законодательстве?,Военный кодекс,Таможенный кодекс,Лесной кодекс,Бюджетный кодекс
2,Какое произведение Алексея Толстого не является частью трилогии «Хождение по мукам»?,«Эмигранты»,«Хмурое утро»,«Сёстры»,«Восемнадцатый год»
3,"В какой стране необходимо побывать, чтобы отдохнуть в Анталье?",В Турции,В Италии,В Греции,В Египте
4,Какого апостола испанцы считают святым покровителем своей страны?,Иакова,Павла,Андрея,Фому
5,Что доставлял императору фельдъегерь?,важные документы,дичь,медикаменты,певчих птиц
6,Какой остров есть в Санкт-Петербурге?,Елагин,Сутягин,Кулагин,Бодягин
7,В каком из этих индийских городов численность населения меньше?,Калькутта,Бангалор,Мумбаи,Дели
8,В какой пустыне были впервые обнаружены остатки гнезд динозавров с лежащими там окаменевшими яйцами?,Гоби,Атакама,Ливийская,Калахари
9,Кто из перечисленных не был представителем Элейской школы древнегреческой философии?,Фалес,Зенон,Мелисс,Парменид
