,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое шоссе есть в Москве?,Подушкинское,Спальное,Одеяльное,Простынное
1,Кто из этих мультипликационных героев совершил кругосветное путешествие?,Врунгель,Бонифаций,Незнайка,Мюнхгаузен
2,Кто из этих иностранных актёров ни разу не сыграл в кино русского?,Джон Траволта,Арнольд Шварценеггер,Харрисон Форд,Дольф Лундгрен
3,Какие страны сыграли в финале Чемпионата мира по футболу в 2010 году?,Испания и Нидерланды,Германия и Испания,Нидерланды и Уругвай,Уругвай и Германия
4,Какая стрелка портативных часов появилась раньше других?,часовая,минутная,секундная,появились одновременно
5,Какую оценку в интервью радиостанции «Эхо Москвы» в 2011 г. дал Эльдар Рязанов назначению Борисом Ельциным своим преемником Владимира Путина? ,Назвал самой большой ошибкой экс-президента,Оценил как попытку укрепления вертикали власти,Назвал поворотным моментом в истории России,В данном интервью он об этом не говорил
6,В каком городе родился Николай Коперник?,Торунь,Леба,Кросно,Мельно
7,Какая богиня в римской мифологии соответствует греческой Деметре?,Церера,Диана,Веста,Юнона
8,Каков примерный вес медали олимпийских чемпионов лета 2012 года?,400 гр.,200 гр.,100 гр.,300 гр.
9,"Современное название какого объекта Солнечной системы первой предложила Венеция Берни, одиннадцатилетняя школьница из Оксфорда?",Плутон,Эрида,Ганимед,Пояс Койпера
