,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой стороной должна повернуться к лесу избушка на курьих ножках по просьбе Ивана-царевича?,Задом,Торцом,Боком,Фасадом
1,В каком море поднимала паруса бригантина из стихотворения П. Когана?,В флибустьерском,В Красном,В каперском,В Саргассовом
2,Как называется часть некоторых механизмов?,палец,ладонь,фаланга,ноготь
3,Какой материал непригоден для изготовления мусатов?,Пластик,Алюминий,Керамика,Сталь
4,Кто из боксеров пострадал от укуса Майка Тайсона?,Эвандер Холифилд,Виталий Кличко,Леннокс Льюис,Владимир Кличко
5,Каков ответ на шорскую народную загадку «Внутри раскрашенного сундучка — хлеб»?,Кедровый орех,Речной бобр,Берёзовый сок,Чёрная икра
6,Какое государство Балканского полуострова в июне 2017 года официально стало 29-м членом НАТО?,Черногория,Македония,Босния и Герцеговина,Сербия
7,"Что означает латинское выражение Deus ex machina, буквально переводящееся на русский язык как ""Бог из машины""?",Неожиданная развязка ситуации,Обстоятельства непреодолимой силы,Бог приходит на помощь просящему,Неудачная попытка спасти положение
8,От какого вида медведей происходят все 4 современных вида рода медведей?,Этрусский медведь,Римский медведь,Греческий медведь,Русский медведь
9,"На каком архипелаге находится единственное место на земле, где обитает лазающий, или древесный, заяц?",Архипелаг Рюкю,Андаманские острова,Острова Монтебелло,Алеутские острова
