,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой спортивный термин  означает ""нарушение в ходе игры""?",Фол,Фул,Фал,Фан
1,Что меняют у автомобиля на зиму?,Шины,Водителя,Стёкла,Фары
2,На каком плавсредстве Александр I и Наполеон заключили Тильзитский мир?,Плот,Пароход,Фрегат,Яхта
3,Какой из этих городов - столица Эквадора?,Кито,Сукре,Каракас,Лима
4,"Как называется музыкальный знак, означающий громкую игру?",Форте,Анданте,Пиано,Легато
5,Что произошло в США 5 декабря 1933 года?,Отмена сухого закона,Всеамериканская выставка ,Выборы президента,Землетрясение
6,Из какого языка заимствованы все музыкальные термины?,Итальянский,Латинский,Французский,Испанский
7,На что в январе 1863 года в России была введена акцизная система?,На водку,На спички,На хлеб,На соль
8,"Кто, в соответствии с действующим законодательством, не имеет права открывать офис и занимать должности в штате Западная Вирджиния?",Дуэлянты,Парашютисты,Блондинки с длиной волос более 30 см,"Граждане, имеющие больше 3 собак"
9,Какой из этих романов Александра Дюма не входит в тетралогию «Записки врача»?,«Шевалье де Мезон-Руж»,«Ожерелье королевы»,«Анж Питу»,«Графиня де Шарни»
