,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое слово впервые появилось в художественной литературе в повести Виктора Сапарина «Новая планета», вышедшей в 1950 году?",космонавт,менеджер,тиктокер,селянин
1,Какая птица существует на самом деле?,Вертишейка,Вертикрылка,Вертиглазка,Вертиклювка
2,Какую фамилию носил знаменитый боксёр Мохаммед Али до принятия ислама?,«Клей»,«Скрепка»,«Скотч»,«Степлер»
3,Какое из этих озер находится полностью на территории США?,Мичиган,Верхнее,Эри,Гурон
4,Какое из этих беспозвоночных не относится к насекомым?,Фаланга,Шелкопряд,Цикада,Медведка
5,Где в человеческом организме находится атлант?,В позвоночнике,В брюшной полости,В черепе,В миокарде
6,Вид какого города изображен на банкноте в 50 рублей?,Санкт-Петербург,Владимир,Ростов,Новгород
7,Что в России XVI-XVII веков называли «немецкими потешными листами»?,Лубочные картины,Гравюры на металле,Календари,Игральные карты
8,"Какой американский классик написал роман ""Заблудившийся автобус""?",Дж. Стейнбек,Т. Вулф,У. Фолкнер,Э. Хемингуэй
9,Кто не вошел в «Пять хороших императоров»?,Коммод,Антонин Пий,Марк Аврелий,Траян
