,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как переводится название автомобиля ""Ауди""?",Слышать,Говорить,Видеть,Идти
1,Какая из этих таксономических групп относится к царству растений?,Все относятся,Мхи,Хвощи,Папоротники
2,Что из перечисленного не является аудио-форматом?,Wmv,Mp3,Wma,Ogg
3,"Кто сыграл главную мужскую роль в фильме ""Молчание ягнят""?",Энтони Хопкинс,Том Хэнкс,Майкл Дуглас,Шон Пенн
4,"Кто был капитаном советской футбольной сборной, победившей на Олимпиаде 1956 года?",Игорь Нетто,Олег Романцев,Всеволод Бобров,Эдуард Стрельцов
5,Лозунгом какой политической партии был «В борьбе обретешь ты право свое»?,Эсеров,Меньшевиков,Октябристов,Большевиков
6,Какой знаменитый алмаз был выплачен России Персией как часть контрибуции за трагическую гибель А. С. Грибоедова?,"""Шах""","""Гастингс""","""Дерианур""","""Низами"""
7,К какому поэтическому течению примкнул Сергей Есенин?,Имажинизм,Символизм,Акмеизм,Футуризм
8,"Какая шекспировская пьеса легла в основу мюзикла ""Вестсайдская история""?","""Ромео и Джульетта""","""Венецианский купец""","""Много шума из нечего""","""Укрощение строптивой"""
9,"Какой аэропорт имеет взлетно-посадочную полосу, которая заканчивается пропастью?",Матекане (Лесото),Браззавиль Майя-Майя (Конго),Нимба (Либерия),Эболова (Камерун)
