,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется знаменитый футбольный клуб?,Арсенал,Мавзолей,Грановитая палата,Оружейная палата
1,"Какого значения нет у слова ""вертеп""?",Африканский танец,Пещера,Притон,Народный кукольный театр
2,Сколько кубических сантиметров в кубометре?,миллион,тысяча,десять тысяч,сто тысяч
3,"Как называется пейзаж, изображающий море?",Марина,Морион,Мореска,Морена
4,"Как назывались болгарские сигареты, продававшиеся в СССР?",«Ту-134»,«Ту-104»,«Ту-114»,«Ту-154»
5,Сколько покушений было совершено на Петра Столыпина?,11,9,8,10
6,Какой город Российской Империи по результатам переписи населения 1897 года занял 3-е место после Санкт-Петербурга и Москвы?,Варшава,Тифлис,Киев,Нижний Новгород
7,Как называют скопление медуз?,Рой,Группа,Косяк,Стая
8,Какой населённый пункт называют клубничной столицей Беларуси?,"Дворец, Лунинецкий район","Великорыта, Малоритский район","Пересады, Борисовский район","Чернавчицы, Брестский район"
9,Какое из перечисленных религиозных течений не имеет отношения к меннонитству?,Пиетизм,Вюстизм,Речные братья,Гюпферство
