,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"С чем на ногах, согласно известной шутке, рождаются норвежцы?",С лыжами,С лабутенами,С ластами,С лаптями
1,Кто победил на Калке?,Монголы,Турки,Русские ,Литовцы
2,Кому не был посвящён ни один из дней в календаре майя?,Рыба,Человек,Собака,Обезьяна
3,"Памятник кому до 1930 года стоял посередине Красной Площади в Москве, а после был перенесён к Покровскому собору?",Минину и Пожарскому,Ленину,Марксу,Рабочему и колхознице
4,Какая картина имеет второе название «Не в пору гость»?,«Завтрак аристократа»,«Чаепитие в Мытищах»,«Не ждали»,«Сватовство майора»
5,Какую птицу в Средней Азии держат как бойцовую?,Перепел,Фазан,Павлин,Индюк
6,При каком виде радиоактивного распада происходит испускание ядер гелия?,Альфа-распад,Нейтронный распад,Протонный распад,Бета-распад
7,Кто забил решающий мяч в финале чемпионата мира по футболу 2014 года?,М. Гетце,Б. Швайнштайгер,М. Клозе,Л. Подольски
8,"Сколько лет составляет ""календарный круг"" индейцев майя, являющийся объединением календарей цолькин и хааб?",52,36,18,64
9,"Какой знак зодиака, в соответствии с представлениями алхимиков, «управлял» процессом разложения путём прокаливания?",Овен,Скорпион,Телец,Лев
