,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Купюры какого достоинства не было во время хождения дензнаков образца 1961 года?,Двадцать рублей,Пять рублей,Три рубля,Двадцать пять рублей
1,В какой стране родился драматург Бомарше?,Во Франции,В Италии,В Китае,В России
2,Как зовут старшего брата Шерлока Холмса?,Майкрофт,Джон,Джеймс,Гэмиш
3,"Что делают болгары в то время, когда в новогоднюю ночь по традиции на три минуты гасят свет?",Целуются,Поют гимн,Обмениваются подарками,Разливают шампанское
4,"Кондитером какого московского ресторана был изобретен торт ""Птичье молоко""?","""Прага""","""Пекин""","""Метрополь""","""Варшава"""
5,Какого созвездия на небесной сфере не существует?,Слон,Жираф,Волк,Заяц
6,На каком языке писал и преподавал Парацельс?,Немецком,Латыни,Итальянском,Французском
7,"Какой музыкальный инструмент усовершенствовал Бенджамин Франклин, что сделало его ещё более популярным?",Стеклянная гармоника,Кларнет,Банджо,Альтовая флейта
8,Какое крымское вино является самым титулованным?,Мускат белый Красного камня,"""Чёрный доктор""","Алеатико ""Аю-Даг""","Пино-гри ""Магарач"""
9,"Как звали древнегреческую богиню заблуждения, помрачения ума, обмана и глупости?",Ата,Нюкта,Фалло,Карпо
