,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называют комплекс жилых помещений для спортсменов, участников Олимпийских игр?",Олимпийская деревня,Городок рекордсменов,Чемпионская столица,Спортивное село
1,"Какое поколение описал Виктор Пелевин в романе «GENERATION ""П""»?",Пепси,Пацифистов,Полиглотов,Пофигистов
2,"Какого цвета лента Георгиевского креста, учреждённого в 1807 году?",Чёрно-оранжевая,Красно-чёрная,Бело-голубая,Красно-сине-белая
3,"Какой цвет имеет авиационный ""Черный ящик""?",Оранжевый,Синий,Черный,Белый
4,Какой из этих грунтов имеет большую среднюю плотность в естественном залегании?,Диабазы,Песок,Лёсс,Мел
5,В какой области советские ученые наибольшее число раз удостаивалось Нобелевской премии?,Физика,Химия,Экономика,Медицина
6,"Каким было рабочее название первой части романа ""Белая гвардия"" Михаила Булгакова?","""Желтый прапор""","""Белый крест""","""Полночный крест""","""В ночь на 3-е число"""
7,Какая из этих ярких звезд - альфа Девы?,Спика,Вега,Денеб,Альтаир
8,Какой город является старейшим непрерывно населенным городом в США?,Сент-Огастин,Плимут,Хартфорд,Су-Фолс
9,"К какому подвиду медведей принадлежал медведь Барт, один из самых известных зверей-киноактёров?",Кадьяк,Белогрудый медведь,Барибал,Белый медведь
