,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой сад располагается вдоль Пушкинской набережной Москвы-реки?,Нескучный,Нетленный,Непыльный,Нерукотворный
1,Какой метеорит взорвался в 1908 году над Восточной Сибирью?,Тунгусский,Сихотэ-Алинский,Гобийский,Аризонский
2,"Представителем какой разновидности научной фантастики является фильм ""Бегущий по лезвию бритвы""?",Киберпанк,Киберхиппи,Киберготика,Киберэмо
3,Чем является определенный интеграл для части графика функции в пределах интегрирования?,Площадью,Вершиной,Периметром,Длиной
4,Встречу с каким зверем связывают с неучастием Пушкина в восстании декабристов?,Заяц,Лисица,Собака,Кошка
5,Какая песня является неофициальным гимном болельщиков ФК «Спартак» (Москва) и постоянно звучит на матчах?,МакSим «Знаешь ли ты»,T. A. T. u. «Нас не догонят»,Город 312 «Останусь»,Винтаж «От Москвы до Нью-Йорка»
6,Какое море в Финляндии называют Восточным?,Балтийское,Северное,Норвежское,Баренцево
7,Медалей какого достоинства российская сборная завоевала больше всех на Олимпиаде в Лондоне?,Бронза,Платина,Золото,Серебро
8,Кем был Николай Пунин?,историком искусства,правоведом,флористом,балетмейстером и кукловодом
9,"Опубликование какого документа в 1917 году послужило толчком к массовой иммиграции евреев в Палестину, что впоследствии привело к созданию Государства Израиль?",Декларация Бальфура,Тамвортский манифест,Доклад Тейлора,Белая книга Пассфилда
