,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как правильно закончить поговорку «Посеешь ветер, пожнёшь…»?",бурю,тайфун,ураган,ветерок
1,Какой мультипликационный герой провёл каникулы в Африке?,Лев Бонифаций ,Дядя Фёдор,Попугай Кеша,Старуха Шапокляк
2,Какого героя нет среди черепашек-ниндзя?,Караваджо,Микеланджело,Леонардо,Донателло
3,Какой цвет не участвует в построении изображений в цветном телевизоре?,Жёлтый,Красный,Синий,Зелёный
4,Какой породы собак не существует?,Гроссшнауцер,Миттельшнауцер,Ризеншнауцер,Цвергшнауцер
5,"Какой из этих цветов, по легенде, не был прекрасным юношей?",тюльпан,нарцисс,гиацинт,василёк
6,Какое из этих слов не является названием промысловой рыбы?,Сарсуэла,Бельдюга,Макрурус,Пристипома
7,"Что изображено в качестве фона на плакате ""Ты записался добровольцем""?",Завод,Деревня,Боевые действия,Белый фон
8,О каком романе Лев Толстой отзывался как «едва ли не лучшем французском романе со времен Гюго»?,«Жизнь»,«Госпожа Бовари»,«Милый друг»,«Красное и черное»
9,Боксёром какого типа был чемпион мира Джо Луис?,панчером,слаггером,свормером,аутфайтером
