,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая актриса в 2003 году неожиданно для себя дала имя музыкальной группе?,Ума Турман,Пенелопа Крус,Камерон Диас,Джулия Робертс
1,Как называется популярный аттракцион?,чёртово колесо,дьявольский багажник,бесовский радиатор,ангельское крыло
2,"Кто получил в подарок первый автомобиль ""Чайка"" белого цвета?",Валентина Терешкова,Жаклин Кеннеди,Александра Пахмутова,Лариса Латынина
3,Какой из этих драгоценных или полудрагоценных камней не синего цвета?,Гиацинт,Танзанит,Лазурит,Сапфир
4,К какому народу России относятся поморы?,Русские,Эвенки,Якуты,Чуваши
5,Какому японскому автопроизводителю принадлежал бренд Scion?,Toyota,Mitsubishi,Subaru,Nissan
6,Кто их этих актеров не снимался в роли Винсента Ван Гога?,Пирс Броснан,Жак Дютрон,Бенедикт Камбербэтч,Уиллем Дефо
7,Какой инструмент изображён на флаге и гербе Ижевска?,Клещи,Молоток,Топор,Долото
8,"Где расположены гробницы Васко да Гамы, Камоэнса и Фернандо Пессоа, а также Морской и археологический музеи Португалии?",В монастыре Жеронимуш,В башне-крепости Торри-ди-Белен,В университете Коимбры,В монастыре Конвенту-де-Кришту
9,В каком городе была основана первая еврейская община на территории современной Дании?,Фредерисия,Роскилле,Греве Странн,Слагельсе
