,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой народ в Российской империи должен был проживать в черте оседлости?,Евреи,Ассирийцы,Курды,Цыгане
1,Столицей какого государства является Буэнос-Айрес?,Аргентина,Колумбия,Венесуэла,Бразилия
2,Кто на работе занимается изготовлением самсы?,кулинар,кузнец,бондарь,шорник
3,"Как журналисты называют четыре гола, забитые футболистом в одном матче?",покер,хет-трик,хет-квартет,флэш
4,Как переводится на русский болгарское «фен»?,Веер,Лист,Фен,Облако
5,Какие растения не являются семенными?,Хвощевидные,Гингковидные,Гнетовидные,Саговниковидные
6,Кто помогал Лернейской гидре сражаться с Гераклом?,Рак,Бык,Змей,Лев
7,Кто является автором музыки к фильму «Вечный зов»?,Леонид Афанасьев,Александра Пахмутова,Александр Зацепин,Микаэл Таривердиев
8,Кто из перечисленных аргентинских художников известен своими работами в жанре импрессионизма?,Фернандо Фадер,Прилидиано Пуэйрредон,Карлос Морель,Хуан Карлос Кастанино
9,В основе сценария какого фильма Дмитрия Астрахана лежит пьеса Олега Данилова «Мы идём смотреть „Чапаева“»?,«Ты у меня одна»,«Всё будет хорошо»,«Перекрёсток»,«Подари мне лунный свет»
