,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто написал стихотворение ""Бородино""?",Лермонтов,Некрасов,Пушкин,Чехов
1,Крупнейший российский остров в Тихом океане,Сахалин,Колгуев,Новая Земля,Малая Земля
2,Какой груз не перевозят танкеры?,песок,вино,воду,нефть
3,Какая фамилия у главной героини к/ф «Ирония судьбы или С лёгким паром»?,Шевелёва,Шестакова,Щербакова,Шелестова
4,"Сколько времени в Нью-Йорке, когда в Москве наступает Новый год?",3 часа дня,12 часов дня,7 часов вечера,8 часов утра
5,"Кто такой Нандин, на котором сидел шестирукий бог Шива?",Бык,Слон,Крокодил,Орёл
6,В какой пьесе А. П. Чехова среди героев нет доктора?,"""Вишневый сад""","""Чайка""","""Три сестры""","""Дядя Ваня"""
7,Кто являлся начальником генерального штаба сухопутных войск вермахта в битве на Курской дуге?,К. Цейтцлер,Ф. Гальдер,Г. Гудериан,В. Кейтель
8,"Как назывался средневековый японский роман-эпопея ""Повесть о доме...""?",Тайра,Фудзивара,Минамото,Татибана
9,"Какой боярский чин, по мнению В. Н. Татищева, был первым?",Боярин и конюший,Боярин и слуга,Боярин и дворецкий,Боярин и оружейничий
