,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как по-другому называется остров Цейлон?,Шри-Ланка,Крит,Исландия,Мадагаскар
1,Высочайшая горная вершина в мире.,Джомолунгма,Алтай,Урал,Альпы
2,Какой буквой физики обозначают ускорение свободного падения?,g,f,n,m
3,"Если в ресторане вы заказали блюдо «рубец», какую часть животного вам принесут?",желудок,вымя,печень,сердце
4,"Как называется линия, изображающая процесс, происходящий без теплообмена с окружающей средой?",Адиабата,Изотерма,Изобара,Изохора
5,Какой из этих городов расположен не на Рейне?,Дортмунд,Страсбург,Кельн,Бонн
6,В каком саду Санкт-Петербурга есть памятник Сергею Есенину?,Таврический сад,Александровский сад,Никольский сад,Измайловский сад
7,Какой приблизительный процент всех пресных вод планеты приходится на ледниковый покров Антарктиды?,80,15,65,40
8,"Моралью какой басни Крылова являются слова: ""По мне уж лучше пей, да дело разумей""?","""Музыканты""","""Тришкин кафтан""","""Рыбья пляска""","""Старик и трое молодых"""
9,Какой из этих знаменитых алмазов был найден в Южной Африке?,"""Первая роза""","""Река Уойе""","""Светоч мира""","""Регент"""
