,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Флаг какой страны представлен полосами синего и желтого цвета?,Украина,Белоруссия,Киргизия,Армения
1,Как в химии называется десятый член гомологического ряда ациклических предельных углеводородов?,Декан,Завуч,Ректор,Директор
2,В истоках какой московской реки расположены Воронцовские пруды?,Раменка,Яуза,Рыбинка,Неглинка
3,Кто из этих композиторов написал оперу «Русалка»?,А. Дворжак,С. Монюшко,Ф. Эркель,Б. Сметана
4,С какого возраста ребёнка можно перевозить на переднем сиденье автомобиля без специального устройства?,С 12 лет,С 14 лет,С 7 лет,С 10 лет
5,Какая орбитальная станция из серии «Салют» стала базовым блоком станции «Мир»?,«Салют-8»,«Салют-9»,«Салют-6»,«Салют-7»
6,"«Всё несчастие Европы произошло оттого, что с Римскою церковью потеряли Христа, а потом решили, что и без Христа обойдутся...». Кто автор этого высказывания?",Ф. М. Достоевский,А. С. Пушкин,Л. Н. Толстой,Н. С. Лесков
7,В окрестностях какого населенного пункта Наполеон сказал Мюрату: «Завтра для нас снова взойдёт солнце Аустерлица»?,Витебск,Смоленск,Бородино,Малоярославец
8,"Флаг какого субъекта Российской Федерации получится, если повернуть флаг Республики Дагестан на 180 градусов?",Республика Карелия,Республика Коми,Ростовская область,Свердловская область
9,Порода каких животных называется башкирский спартак?,Голуби,Лошади,Кошки,Собаки
