,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как не называют недокуренную сигарету?,Огарок,Чинарик,Окурок,Бычок
1,"Государство, которому принадлежит южный берег Каспийского моря.",Иран,Грузия,Турция,Греция
2,В каком веке были впервые проведены олимпийские игры?,VIII до н. э.,XX н. э.,XIX н. э.,IV до н. э.
3,На каком корабле полетела в космос В. Терешкова?,«Восток-6»,«Союз-20»,«Прогресс-8»,«Протон М»
4,Какому неизвестному элементу после открытия периодического закона было присвоено условное название «эка-цезий»?,Франций,Барий,Цезий,Стронций
5,"Сколько лет составляла средняя продолжительность жизни в европейской части России, в соответствии с данными первой всеобщей переписи населения 1896–1897 гг.?","30,5","60,5","40,5","50,5"
6,Какая модель автомобиля выпущена в количестве более 40 миллионов штук и считается самой продаваемой в мире?,Toyota Corolla,Ford Escort,Opel Corsa,Volkswagen Golf
7,"Кто выиграл титул чемпиона Англии по футболу, будучи играющим тренером клуба?",Кенни Далглиш,Брайан Клаф,Говард Кендалл,Альф Рамсей
8,"В честь какого кондитерского изделия американский астроном Раймонд Дуган назвал астероид, открытый им в 1903 году?",Халва,Грильяж,Зефир,Пастила
9,"Как называется искусство рисования букв, в котором каждая буква во фразе или цитате выступает в качестве иллюстрации?",Леттеринг,Теггинг,Амбиграмма,Капитель
