,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Где находится Волшебная страна из произведений А. Волкова?,В Северной Америке,В Антарктиде,В Африке,В космосе
1,Как пишется английская мама?,Mother,Mahter,Mather,Mohter
2,В какой части человеческого тела находится евстахиева труба?,Голова ,Брюшная полость,Грудная клетка,Нога
3,Какой достопримечательностью столицы Италии не могли любоваться древние римляне?,Фонтан Треви,Термы Каракаллы,Колизей,Акведук Клавдия
4,"На эмблеме какой кинокомпании изображена гора, окружённая звёздами?",«Парамаунт»,«Метро-Голдвин-Мейер»,«XX век — Фокс»,«Уорнер Бразерс»
5,В каком году в США была проведена первая официальная перепись населения?,1790,1850,1720,1910
6,Автор какого из этих балетов - не Шостакович?,Байка про лису,Светлый ручей,Золотой век,Болт
7,Какая опера Моцарта была написана последней?,«Волшебная флейта»,«Царь-пастух»,«Заида»,«Митридат»
8,"Какое из этих произведений Тараса Шевченко пьеса, а не поэма?","""Назар Стодоля""","""Катерина""","""Мария""","""Неофиты"""
9,Книги какого ботаника являются самыми продаваемыми в истории книгами по садоводству?,Дэвид Хессайон,Алберт Блексли,Аарон Ааронсон,Норман Борлоуг
