,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто полетел в космос раньше?,Белка и Стрелка,Юрий Гагарин,Алексей Леонов,Нил Армстронг
1,Какое из этих написаний имени сказочного героя верно?,Муми-тролль,Муми-Тролль,Мумий Тролль,Мумми-тролль
2,Какая деталь есть в объективе фотоаппарата?,Шторка,Створка,Задвижка,Заслонка
3,Какой из этих всемирно известных бриллиантов хранится в Алмазном Фонде России?,"""Шах""","""Большая звезда Африки""","""Эксельсиор""","""Регент"""
4,Как звали гуся в произведении Чехова «Каштанка»?,Иван Иванович,Илья Ильич,Василий Васильевич,Пётр Петрович
5,Кто был капитаном сборной СССР во время серии игр с НХЛ в 1972 году?,Борис Михайлов,Александр Рагулин,Александр Гусев,Владимир Шадрин
6,"Чей силуэт изобразил художник Серов на афише, ставшей эмблемой ""Русских сезонов"" Дягилева?",Анны Павловой,Вацлава Нижинского,Матильды Кшесинской,Михаила Фокина
7,Кто из этих певцов не был исполнителем части песни «Belle» в мюзикле «Нотр-Дам де Пари»?,Владимир Дыбский,Вячеслав Петкун,Александр Маракулин ,Антон Макарский
8,Отзвук произведения какого автора использовал А. С. Пушкин в первой строке первой главы «Евгения Онегина»?,И. А. Крылов,Жан де Лафонтен,Г. Р. Державин,И. С. Барков
9,"Памятник какой известной личности представляет собой творение чешского скульптора Давида Черни ""Висящий человек""?",Зигмунд Фрейд,Фридрих Ницше,Франц Кафка,Альберт Эйнштейн
