,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что компакт-диски вытеснили с музыкального рынка?,Грампластинки,Гитары,Пианино,Микрофоны
1,Что Ариадна дала в помощь Тесею?,нить,лук,факел,кольцо
2,Что делают во время спортивных соревнований чирлидеры?,Развлекают зрителей,Управляют электронным табло,Ведут протокол соревнований,Разносят напитки
3,"Как называется культовый американский фильм, рассказывающий о зарождении звукового кино?",«Поющие под дождём»,«Поющие гитары»,«Поющие в терновнике»,«Поющие сердца»
4,В какой категории Нобелевской премии удостоилась лишь одна женщина — Элинор Остром?,экономика,физиология и медицина,химия,физика
5,Как Лев Толстой в романе «Анна Каренина» называет зёрна гречихи?,греча,гречка,грешная каша,греческая каша
6,Флаг какого африканского государства имеет изображение щита с двумя перекрещенными копьями?,Кения,Уганда,Эфиопия,Мозамбик
7,Откуда родом был великий русский изобретатель-самоучка Иван Петрович Кулибин?,Нижний Новгород,Астрахань,Калуга,Тверь
8,С переправы через Неман у какого современного литовского города Наполеон начал войну с Россией?,Каунас,Алитус,Тракай,Шяуляй
9,Как звучал девиз на гербе рода Лермонтовых?,Жребий мой Иисус,Вовеки не отрекусь,Неси свой крест,Вся жизнь - Христу
