,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется географическая карта без обозначения названий?,Немая,Глухая,Слепая,Хромая
1,Благодаря какому химическому элементу светилась собака Баскервилей?,фосфору,калию,натрию,сере
2,Какой запах у синильной кислоты?,Миндаля,Айвы,Помидора,Арбуза
3,Как в восточной литературе называется сборник стихов одного автора?,диван,оттоманка,софа,канапе
4,Какой элемент обязательно входит в конструкцию легкового автомобиля?,шасси,элерон,триммер,фюзеляж
5,Какой из этих языков не является официальным языком ООН?,немецкий,русский,испанский,французский
6,Сколько детей было у Анны Карениной?,2,3,4,1
7,Национальным танцем какой страны является полька?,Чехия,Австрия,Венгрия,Польша
8,"Какая работа Максима Горького, изданная на Западе, никогда не издавалась в СССР?",«О русском крестьянстве»,«Правда социализма»,«Несвоевременные мысли»,«Разрушение личности»
9,"Кто автор сложнейшего циркового номера ""Эквилибристы на ножных лестницах""?",Евгений Милаев,Александр Маслов,Династия Волжанских,Рудольф Славский
