,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое оружие не используется в фехтовании?,Шашка,Шпага,Сабля,Рапира
1,Как зовут памятник воину-освободителю в болгарском городе Пловдив?,Алёша,Лёня,Саша,Стёпа
2,"Как называется один из народов, проживающих в Африке?",Банда,Шайка,Клика,Ватага
3,Как неофициально именуется сборная Швеции по хоккею на льду?,«Тре крунур»,«Юнион Джек»,«Свенска дагбладет»,«Кленовый лист»
4,"Какому городу поэт С.Есенин посвятил строки: ""Золотая дремотная Азия опочила на куполах ...""?",Москве,Баку,Тегерану,Санкт-Петербургу
5,В состав какого дисахарида входит глюкоза?,Всего перечисленного,Сахарозы,Мальтозы,Лактозы
6,Какая страна владеет островом Кюрасао?,Нидерланды,Франция,Испания,Великобритания
7,"Какое воинское звание носил Семён Ефремович Бакурин, участник советско-японской войны в фильме «Небеса обетованные»?",Полковник,Подполковник,Генерал-полковник,Генерал
8, Какой композитор написал вокальный цикл на сонеты Шекспира?,Микаэл Таривердиев,Эдуард Артемьев,Алексей Рыбников,Александр Градский
9,Где не снимали маршрут профессора Плейшнера в фильме «Семнадцать мгновений весны?,Таллин,Рига,Тбилиси,Мейсен
