,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называются короткие роликовые лыжи?,Лыжероллеры,Катанки,Бегунки,Снегоходы
1,С осады какой крепости началась слава Наполеона Бонапарта как талантливого артиллерийского офицера?,Тулон,Каир,Гибралтар,Смоленский кремль
2,Какое мифическое существо стало символом Варшавы?,русалка,дракон,гном,фея
3,В каком шведском городе находится музей тюрьмы?,Евле,Эребру,Норчепинг,Мальме
4,Кто дольше всех сохранял за собой звание чемпиона мира по шахматам?,Эмануэль Ласкер ,Михаил Ботвинник,Анатолий Карпов,Хосе Рауль Капабланка
5,"Кто исполнял роль пана Профессора в многолетней развлекательной телепередаче ""Кабачок 13 стульев""?",Рунге,Ширвиндт,Високовский,Ткачук
6,"Какая иноязычная начальная часть слова соответствует по назначению словам ""половина"", ""наполовину""?",Геми…,Пара…,Пери…,Мезо…
7,Где в 1972 году прошли летние Олимпийские игры?,Мюнхен,Сингапур,Монреаль,Мехико
8,Род какого зонтичного растения называется по-латыни «пимпинелла»?,Бедренец,Кориандр,Горичник,Болиголов
9,Что из перечисленного является продуктом распада гемоглобина?,Билирубин,Миоглобин,Холестерин,Трансферрин
