,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,С какой фразы часто начинается шахматная партия?,ЕДВА,ЛИШЬ,ТОЛЬКО,ЧУТЬ
1,Что Чехов назвал сестрой таланта?,Краткость,Xитрость,Кротость,Жадность
2,В каком из этих фильмов не снималась Лайза Миннелли?,"""Чикаго""","""Кабаре""","""Полицейский по найму""","""Нью-Йорк, Нью-Йорк"""
3,Какое прозвище было у героя Роберта де Ниро в фильме «Однажды в Америке»?,Лапша,Лазанья,Равиоли,Спагетти
4,На чём экспедиция Амундсена в 1926 году долетела до Северного полюса?,Дирижабль,Самолёт,Воздушный шар,Аэростат
5,Как называется самое большое в России парусное судно?,«Седов»,«Надежда»,«Крузенштерн»,«Паллада»
6,Кто считается основателем первого русского театра?,Волков,Щепкин,Щукин,Мочалов
7,Что преподавал Беликов в рассказе А. П. Чехова «Человек в футляре»?,Греческий язык ,Арифметику,Закон божий,Латынь
8,Что любил курить Леонид Ильич Брежнев?,Новость,Казбек,Беломорканал,Прима
9,В годы правления какого российского монарха случился чумной бунт?,Екатерина II,Павел I,Александр I,Елизавета Петровна
