,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто в древнегреческой мифологии закатывал камень в гору?,Сизиф,Тантал,Минотавр,Тесей
1,"Что, согласно Уставу воинскому 1716 года, должен был делать караульный в случае опасности?",бить тревогу,бить баклуши,бить посуду,бить поклоны
2,На флаге какого города есть изображение огнестрельного и холодного оружия?,Тула,Томск,Тамбов,Тверь
3,Какое название носила главная спортивная арена пекинской Олимпиады?,"""Птичье гнездо""","""Лисья нора""","""Медвежья берлога""","""Карасёвый пруд"""
4,В каком штате Австралии находится ее столица Канберра?,Ни в каком,Виктория,Квинсленд,Новый Южный Уэльс
5,Название какого падежа было введено Ломоносовым?,Предложный,Винительный,Дательный,Творительный
6,В какой стране закончил свою жизнь великий русский шахматист Александр Алехин?,Португалия,США,Франция,Аргентина
7,Какая из птиц - знак служения Афине?,Сова,Орел,Голубь,Павлин
8,Какой из этих языков является предком современного яванского языка?,кави,андио,дури,тетум
9,"В каком растении содержится белок тауматин, который превосходит по сладости сахар в 100000 раз?",Кетемфе,Финик,Стивия,Липпия
