,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Песня о пяти каких временных отрезках прославила Л. Гурченко?,Минутах,Часах,Годах,Секундах
1,К какому числу этимологически восходит термин «секунда»?,2,10,6,1
2,"Как называется антинаграда, вручаемая «в дополнение» к Оскарам?",«Золотая малина»,«Золотой банан»,«Золотой лимон»,«Золотая клубника»
3,"Какое из этих слов в переводе с старонорвежского означает ""медвежья шкура""?",Берсерк,Скальд,Конунг,Ярл
4,Какой греческий бог был хромым?,Гефест,Гермес,Аполлон,Посейдон
5,"Какой народной кухне принадлежит блюдо ""Сациви""?",грузинской,адыгейской,армянской,азербайджанской
6,"Какая лётчица стала первой женщиной, удостоенной звания Героя Советского Союза?",Валентина Гризодубова,Екатерина Зеленко,Марина Раскова,Полина Осипенко
7,"Три слова из этих четырех - разные названия одного и того же растения. Назовите четвертое ""лишнее""",Гонобобель,Поляника,Мамура,Княженика
8,"Как звали женщину, ради которой король Англии Эдуард VІІІ отрекся от престола?",Уоллис Симпсон,Варвара Малаховская,Меган Джоннеси,Наталия Дмитриева
9,Кто вероятный автор термина «самиздат»?,Николай Глазков,Владимир Высоцкий,Андрей Синявский,Владимир Войнович
