,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На берегу какого моря находится город Сочи?,Черное,Красное,Желтое,Белое
1,Какова сумма цифр даты первого упоминания Москвы в Летописи?,13,12,14,15
2,"Как закончить русскую поговорку: «Дуракам закон не писан, если писан, то...»?",Не читан,Не приемлем,Не для нас,Не понят
3,Какой из этих атрибутов воинского обмундирования носится ниже остальных?,Лампасы,Аксельбант,Кокарда,Погоны
4,"Кинематографисты какой страны сняли знаменитый телесериал ""Ставка больше чем жизнь""?",ПНР,ГДР,ЧССР,ВНР
5,"В каком из этих субъектов Российской Федерации президент или губернатор - не генерал, а полковник?",Хакасия,Красноярский край,Карачаево-Черкесия,Ингушетия
6,Какой музыкант написал композицию «Everybody&#39;s Got Something to Hide Except Me and My Monkey» о себе и своей жене?,Джон Леннон,Ричи Блэкмор,Мик Джаггер,Йен Гиллан
7,Кто был командующим Объединённым флотом Японии в русско-японской войне 1904–1905 годов?,Того Хэйхатиро,Ояма Ивао,Куроки Тамэмото,Ноги Марэсукэ
8,"Кому посвятил Ф. Бегбедер свой роман ""Идеаль""?",Себе,Софи Кристине де Шастенье,Жан-Мишелю Бегбедеру,Диане Б.
9,В каком белорусском городе расположен домашний музей «Добрых простых вещей» с раритетными утюгами и многими другими предметами обихода?,Слоним,Узда,Логойск,Раков
