,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется известный фильм о динозаврах?,"""Парк юрского периода""","""Парк каменноугольного периода""","""Парк культуры и отдыха""","""Парк орозирийского периода"""
1,Кто пленил князя Игоря Святославовича?,Половцы,Печенеги,Хазары,Монголы
2,"Как называется след, остающийся позади идущего судна?",Кильватер,Ватерлиния,Фарватер,Ватерпас
3,Как во время Второй мировой войны называли элитное подразделение лётчиков-асов ВВС Германии?,Бубновые тузы,Крестовые короли,Червовые валеты,Пиковые дамы
4,"Кто написал стихотворение, в котором есть строчка: ""И если работа - удел дураков, Рязанов - дурак первоклассный.""?",Эльдар Рязанов,Аркадий Арканов,Валентин Гафт,Александр Иванов
5,Императором какого народа был Монтесума?,Ацтеки,Майя,Инки,Ирокезы
6,Как в ранних черновых набросках Н.В.Гоголь именовал Хлестакова?,Скакунов,Конев,Рысаков,Галопов
7,В каком из этих регионов побывал Робинзон Крузо в продолжении романа Д.Дефо?,Сибирь,Гренландия,Северный полюс,Аляска
8,"Какое физическое явление мы наблюдаем, видя как мыльный пузырь окрашивается в разные цвета?",Интерференция,Поляризация,Дисперсия,Дифракция
9,Какой язык относится к монгольской группе алтайской семьи языков?,Даурский,Хакасский,Маньчжурский,Тофаларский
