,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой из этих полнометражных мультфильмов создан в США, а не у нас?","""Золушка""","""Приключения Буратино""","""Аленький цветочек""","""Конек-Горбунок"""
1,Как называлась серия космических кораблей США для полета астронавтов на Луну?,"""Аполлон""","""Челленджер""","""Луна""","""Пионер"""
2,Какая комбинация в покере старше?,Карэ,Фулл-Хауз,Стрит,Флэш
3,Какое общее название получили написанные П. И. Чайковским 24 легкие пьесы для фортепиано?,Детский альбом,Времена года,Русское скерцо,Каприччио
4,Как называется денежная единица Замбии?,Квача,Риал,Кина,Динар
5,Какое насекомое определяло окончательный выбор бургомистра у шведов?,Вошь,Клоп,Таракан,Паук
6,В какой геологический период Земли появились первые многоклеточные?,Протерозой,Палеозой,Архей,Катархей
7,"С кого собирал налоги Земский приказ, созданный в 1564 году и просуществовавший до 1699 года?",с жителей Москвы,с крупных землевладельцев,с крестьян российских деревень,с торговцев зерном
8,"Кто из немецких фельдмаршалов носил прозвища ""Пожарный Гитлера"" и ""Гений обороны""?",Вальтер Модель,Герд фон Рунштедт,Гюнтер фон Клюге,Вильгельм Кейтель
9,"О каком персонаже сказано: «ростом высокий, об одном глазе, нос крючком, борода клочком, усы в пол-аршина, на голове щетина, на одной ноге — в деревянном сапоге, костылем подпирается, сам страшно ухмыляется»?",Верлиока,Равк,Кереметь,Стригой
