,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто написал роман ""Лолита""?",В.В.Набоков,А.П.Платонов,Л.Н.Андреев,М.А.Булгаков
1,"Как называют людей, которые занимаются массовой рассылкой рекламных писем через Интернет?",Спамеры,Крякеры,Ламеры,Фрикеры
2,Какое игровое амплуа досталось Гарри Поттеру в игре квиддич?,Ловец,Загонщик,Вратарь,Охотник
3,Где можно полюбоваться многочисленными зданиями архитектора Антонио Гауди?,В Барселоне,В Мадриде,В Толедо,В Малаге
4,Сколько лет длилась Столетняя война?,116,100,119,101
5,Под каким псевдонимом С. Есенин публиковал свои первые стихи?,Аристон,Платон,Искандер,Зенон
6,Какое из перечисленных произведений о Шерлоке Холмсе не является повестью?,"""Голубой карбункул""","""Собака Баскервилей""","""Долина страха""","""Знак четырёх"""
7,Какой из перечисленных природных минералов можно сжечь под увеличительным стеклом?,Алмаз,Сапфир,Агат,Рубин
8,"Какое имя дал Колумб первой колонии, основанной в Новом Свете?",Ла-Навидад,Алкаковас,Исабела,Овандо
9,С какой фигуры начинаются соревнования по городошному спорту?,Пушка,Артиллерия,Часовые,Пулемётное гнездо
