,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что пел о себе Чебурашка: «Я был когда-то странной игрушкой…»?,безымянной,стеклянной,деревянной,оловянной
1,Что из этого не является музыкальным инструментом?,Франкофон,Металлофон,Саксофон,Ксилофон
2,Как звали главного злодея из бразильского сериала «Рабыня Изаура»?,Леонсио,Рудольфо,Алваро,Рикардо
3,Какая игра именуется «дамским преферансом»?,Кинг,Up&down,Покер,Бридж
4,"В каком амплуа выступал Хулио Иглесиас в молодости за футбольный клуб ""Реал Мадрид""?",Голкипер,Лидер группы поддержки,Левый полузащитник,Запасной игрок
5,"Кого из полководцев называли ""Львом русской армии""?",Багратиона,Раевского,Барклая де Толли,Кутузова
6,Какой из этих языков не относится к финно-угорским?,Табасаранский,Коми-зырянский,Эрзя-мордовский,Вепсский
7,"Какой поэт спросил у детворы: «Какое, милые, у нас тысячелетье на дворе?»",Б. Пастернак,В. Ходасевич,Н. Гумилёв,О. Мандельштам
8,Какая гимнастка приняла участие в семи Олимпиадах?,Оксана Чусовитина,Симона Аманар,Алия Юсупова,Шеннон Миллер
9,"Что в романе Джека Лондона ""Маленькая хозяйка большого дома"" уподобляется огромной свернувшейся змее?",Фотокамера,Олигархия,Горная дорога,Ревность
