,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком веке родился художник Пабло Пикассо?,В XIX,В XX,В XVIII,В XVII
1,Кем была героиня романа Александра Дюма-сына «Дама с камелиями»?,Куртизанкой,Гувернанткой,Партизанкой,Маркитанткой
2,В каком месте не заметил слона герой басни Крылова «Любопытный»?,В Кунсткамере,В очереди за пивом,В зоопарке,На картине
3,"Какой час наступает в Москве, когда в столице Бразилии встречают Новый год?",6,19,3,15
4,"Какое сравнение не использовал Пушкин, противопоставляя Онегина и Ленского?",Земля и небо,Стихи и проза,Лёд и пламень,Волна и камень
5,Какая из этих столиц до 1924 года называлась Кристиания?,Осло,Стокгольм,Хельсинки,Копенгаген
6,"Какой композитор написал музыку к кинофильму Ф. Копполы ""Крестный отец""?",Нино Рота,Эннио Морриконе,Мишель Легран,Фрэнсис Ли
7,Какой из этих четырех гражданских чинов в России был старше трех остальных?,Коллежский советник,Надворный советник,Титулярный советник,Коллежский асессор
8,Злокачественное образование какой из этих тканей нельзя назвать саркомой?,Альвеолярная ткань,Жировая ткань,Мышцы,Лимфатические сосуды
9,Кто из президентов США сыграл свою свадьбу в Белом доме?,Гровер Кливленд,Вудро Вильсон,Джон Кеннеди,Рональд Рейган
