,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто из киногероев сетовал, что ему «скучно без водки»?",Косой («Джентльмены удачи»),Афоня («Афоня»),Балбес («Кавказская пленница»),Шариков («Собачье сердце»)
1,Назовите фамилию возлюбленного Анны Карениной.,Вронский,Неклюдов,Болконский,Облонский
2,"Какая африканская страна стала независимой от Франции в 1962 году, после 7 лет войны?",Алжир,Мали,Камерун,Тунис
3,Какие из этих грибов почти никогда не бывают червивыми?,Лисички,Маслята,Сыроежки,Подосиновики
4,Какую страну не посещал Гулливер в книге Джонатана Свифта «Путешествия Гулливера»?,Варысг,Бробдингнег,Бальнибарби,Гуигнгнмия
5,"Какую страну представляет авиакомпания ""Qantas"" (Квонтас)?",Австралия,Новая Зеландия,Сингапур,Индонезия
6,Чье имя носила академия бронетанковых войск СССР?,Малиновский,Лелюшенко,Рыбалко,Ротмистров
7,Какую киностудию Голливуда посетил Н. С. Хрущев во время первого исторического визита в США в 1959 году?,ХХ век Фокс,Метро Голдвин Майерс,Уорнер Бразерс,Парамаунт
8,Кто написал слова песни: «Переведи меня через майдан»?,Виталий Коротич,Юрий Кукин,Вадим Егоров,Анатолий Полотно
9,"Кто из русских аристократов в 1812 году за свой счёт сформировал гусарский полк, в котором служили Александр Грибоедов и Александр Алябьев?",Граф Петр Салтыков,Граф Иван Ливен,Князь Борис Святополк-Четвертинский,Светлейший князь Павел Лопухин
