,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что можно обнаружить на полушариях головного мозга?,кору,листья,побеги,корни
1,Кем по происхождению была Екатерина Великая?,Немкой,Русской,Француженкой,Полькой
2,Назовите фамилию французского поэта — лауреата Нобелевской премии по литературе 1904 года.,Мистраль,Фен,Бриз,Пассат
3,Какой штат США самый большой по площади?,Аляска,Округ Колумбия,Миссисипи,Алабама
4,Какой федеральный округ РФ лидирует по уровню естественного прироста населения по итогам 2013 года?,Северо-Кавказский,Центральный,Сибирский,Уральский
5,Хирург какой страны осуществил первую в мире пересадку человеческого сердца?,ЮАР,США,Франции,Великобритании
6,Какой клюшкой для гольфа мяч вводится в игру?,вуд,паттер,веджи,айрон
7,Когда возникла Речь Посполитая?,В 1569,В 1495,В 1521,В 1608
8,Как называлась конная гвардия Александра Македонского?,Гетайры,Центавры,Гоплиты,Пельтасты
9,Какие объекты используются при проведении психологического теста Люшера?,Разноцветные карточки,"Чернильные кляксы, симметричные относительно вертикальной оси",Карточки с изображениями кистей рук,Картинки с различной едой
