,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой континент Земли является самым малонаселенным?,Антарктида,Южная Америка,Евразия,Австралия
1,Какой мультипликационный герой провёл каникулы в Африке?,Лев Бонифаций ,Дядя Фёдор,Попугай Кеша,Старуха Шапокляк
2,Какая профессия была у Тоси Кислицыной в фильме «Девчата»?,Повар,Учительница,Доярка,Швея
3,"Как звали мандрила, наставника Симбы в известном мультфильме «Король Лев»?",Рафики,Нала,Пумба,Шензи
4,"Назовите имя летописца из пушкинского ""Бориса Годунова"".",Пимен,Варлаам,Мисаил,Нестор
5,Где размещалась советская делегация во главе с И. В. Сталиным во время Ялтинской конференции 1945 года?,Юсуповский дворец,Массандровский дворец,Воронцовский дворец,Ливадийский дворец
6,Какой из этих элементов не относится к группе полуметаллов?,Селен,Теллур,Сурьма,Германий
7,Что в 2008 году было включено в американский Национальный зал славы игрушек?,Палка,Камень,Стакан,Монета
8,"Что, согласно одной из песен рок-группы «Алиса», является «делом умных мужчин»?",Перестройка,Демократия,Евроремонт,Капитализм
9,Песня о какой реке исполнялась на похоронах Франца Легара?,Волга,Рейн,Дунай,Сена
