,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих существ не относят к головоногим?,Кайман,Каракатица,Кальмар,Октопус
1,"Как называется московская швейная фабрика, одна из старейших и крупнейших в России?",«Большевичка»,«Комсомолка»,«Коммунистка»,«Пионерка»
2,Какую из этих книг написал Анатолий Рыбаков?,«Дети Арбата»,«Белые одежды»,«Печальный детектив»,«Пожар»
3,К какому подотряду китов относят дельфинов?,Зубатые киты,Древние киты,Усатые киты,Дельфины к китам не относятся
4,Чем объясняется очень высокая температура у поверхности Венеры?,Парниковым эффектом,Активностью вулканов,Быстрым вращением,Близостью к Солнцу
5,"В каком польском городе происходит действие кинофильма Стивена Спилберга ""Список Шиндлера""?",Краков,Катовице,Варшава,Люблин
6,Какой автор имеет наибольшее количество творений в списке 100 лучших книг всех времен и народов?,Ф. Достоевский,Гомер,Л. Толстой,У. Шекспир
7,"На какой планете изначально жили пацаки, согласно фильму ""Кин-дза-дза!""?",Хануд,Узм,Тентура,Плюк
8,Какой из этих турецких курортных городов располагается на руинах древней столицы Карии — Галикарнаса?,Бодрум,Мармарис,Сиде,Аланья
9,Какое государство является крупнейшим экспортёром бразильского ореха?,Боливия,Парагвай,Бразилия,Перу
