,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Главный лентяй русской литературы,Обломов,Чичиков,Чацкий,Безухов
1,Каким из этих слов называют группу островов?,Архипелаг,Фьорд,Глетчер,Каньон
2,Какого цвета цветки у томата?,Жёлтые,Белые,Красные,Голубые
3,В каком месяце 1917 года по старому стилю в России произошла буржуазно-демократическая революция?,февраль,май,июль,октябрь
4,"Чем на Руси становились вершки, если их набиралось шестнадцать?",Аршин,Сажень,Пядь,Пуд
5,В какой стране название жандармерии дал один из видов огнестрельного оружия?,Италия,Чехия,Португалия,Франция
6,Какая из этих фигурок не является традиционным новогодним подарком в Австрии?,Звезда,Подкова,Трубочист,Свинка
7,"Как называли ""ближайший родственник"" оружия БМ-13 ""Катюши"", её модифицированную версию БМ-З1–12?",Андрюша,Антоша,Маруся,Емеля
8,"В каком веке был написан текст гимна Японии, древнейший в мире текст государственного гимна?",X,XII,XIII,XIV
9,"Какое масло выдали Швейку в фирме Полак под видом елея, освященного епископом?",Конопляное,Льняное,Касторовое,Хлопковое
