,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На чём спасаются герои картины Айвазовского «Девятый вал»?,На обломке мачты,На плоту,На остатках палубы,На лодке
1,"На каком языке написано стихотворение ""Почтальон"", ставшее основой для известной песни ""Когда я на почте служил ямщиком""?",На польском,На русском,На белорусском,На украинском
2,Сколько слов было в словарном запасе у Эллочки-людоедки?,30,120,10,90
3,"Какая из этих спортивных баз бывшего СССР считалась ""Меккой"" конькобежцев?",Медео,Чегет,Цахкадзор,Бакуриани
4,"Закончите поговорку: «Не та беда, что на двор взошла, ...».","...а та беда, что со двора нейдёт","...а та беда, что в дому угол нашла","...а та беда, что лебедой проросла","...а та, что со двора гонит"
5,Ричард Львиное Сердце - какой по счету английский король с именем Ричард?,Первый,Второй,Четвертый,Третий
6,Кто из этих богов и богинь не был сыном или дочерью Зевса?,Деметра,Гермес,Аполлон,Афина
7,"В экранизации какого произведения Александра Грина одну из главных ролей исполнила российская балерина, актриса театра и кино Илзе Лиепа?","""Блистающий мир""","""Алые паруса""","""Бегущая по волнам""","""Дорога никуда"""
8,"Под каким именем опубликовал несколько рассказов Уильям Сидни Портер, более известный как О. Генри?",Оливье Генри,Олдвин Генри,Олдред Генри,Оливер Генри
9,Поражение в каком сражении фактически стало началом конца Испанской империи Габсбургов?,В битве при Рокруа,В битве при Брейтенфельде,В битве при Фрайбурге,В битве при Алерхайме
