,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чего не найти на одежде?,теснины,проймы,канта,вытачки
1,Какое из этих зданий было построено раньше других?,Храм Василия Блаженного,Дворец Съездов,Храм Христа Спасителя,Зимний дворец
2,Какой из этих звуконосителей изобретен позднее других?,Мини-диск,Компакт-диск,Грампластинка,Компакт-кассета
3,Сколько джокеров в стандартной карточной колоде в 54 листа?,Два,Три,Один,Четыре
4,Как называлась реформация в Швейцарии начала 16 века?,Цвинглианство,Анабаптизм,Харизматизм,Меннонитство
5,"Кто из этих выдающихся людей родился в том же веке, что и А. С. Пушкин?",Н. Карамзин,Ф. Достоевский,Ч. Диккенс,В. Гюго
6,Что значит имя римского бога Януса?,Двери,Конец,Вечность,Начало
7,"Что означает слово ""пула"" — название денежной единицы африканского государства Ботсваны?",Пусть будет дождь,Пусть будет мир,Пусть будет Земля,Пусть будет Солнце
8,"Благодаря какой французской королеве, известной своей любовью к зеркалам, во Франции была открыта первая зеркальная мануфактура?",Анна Австрийская,Мария Медичи,Луиза де Водемон,Маргарита де Валуа
9,"Какая из перечисленных песен не вошла в саундтрек к фильму С. Соловьева ""Асса""?","""Звезда по имени Солнце"" (""Кино"")","""Иду на ты"" (""Аквариум"")","""Старик Козлодоев"" (""Аквариум"")","""Чудесная страна"" (Ж. Агузарова и группа ""Браво"")"
