,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что такое моцарелла?,Сыр,Колбаса,Каша,Овощ
1,Что такое баргузин?,Ветер,Облако,Дождь,Снег
2,"Кто автор музыки к песне ""Еврейский портной""?",Александр Розенбаум,Игорь Крутой,Михаил Шуфутинский,Александр Шоуа
3,У какого транспортного средства меньше колёс?,Гирокар,Трицикл,Багги,Квадроцикл
4,"Кто был первым исполнителем песни А. Пахмутовой ""Нежность""?",Кристалинская,Ведищева,Толкунова,Пахоменко
5,Картина с каким названием есть среди картин Сальвадора Дали?,«Загадка Гитлера»,«Шарада Сталина»,«Ребус Ленина»,«Тайна Чингисхана»
6,"Как называется крупнейший город планеты, находящийся за полярным кругом?",Мурманск,Готхоб,Рейкьявик,Лонгйир
7,"У кого из этих актёров в фильмографии есть роли и Моцарта, и Сальери?",Иннокентий Смоктуновский,Валерий Золотухин,Рамаз Чхиквадзе,Пётр Глебов
8,Команда какой из перечисленных стран выигрывала олимпийский хоккейный турнир?,Великобритания,Чехословакия,Финляндия,Швейцария
9,Героем какого романа Артура Переса Реверте является профессор филологии и эксперт по рукописям Борис Балкан?,"""Клуб Дюма, или Тень Ришелье""","""Карта небесной сферы, или Тайный меридиан""","""Учитель фехтования""","""Осада, или Шахматы со смертью"""
