,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"К какому из этих названий нельзя, по определению самого названия, приписать слово ""великая""?","""...Красная площадь""","""...Отечественная война""","""...Китайская стена""","""...Депрессия в США"""
1,Какую из этих пьес написал Булгаков?,"""Зойкина квартира""","""Любовь Яровая""","""Машенька""","""Таня"""
2,В чём измеряется электрический заряд?,в кулонах,в бусах,в серьгах,в кольцах
3,В каком веке произошла битва при Гастингсе?,XI,IX,XV,XIII
4,Сколько концов у звезды на гербе Бразилии?,5,4,6,7
5,На гербе какого государства изображена райская птица?,Папуа — Новая Гвинея,Польша,Чили,Зимбабве
6,"Сколько птиц сидит на снегу на картине Саврасова ""Грачи прилетели""?",1,2,3,4
7,Когда был пленен Ричард Львиное Сердце?,Во время крестового похода,Во время Войны Алой и Белой розы,Во время Столетней войны,Во время войны за независимость
8,В каком фильме Марлен Дитрих впервые сыграла главную роль?,"""Голубой ангел""","""Шанхайский экспресс""","""Белокурая Венера""","""Свидетель обвинения"""
9,Кто из перечисленных является одним из создателей технологии Всемирной паутины (World Wide Web)?,Роберт Кайо,Феликс Блох,Джон Бертран,Карло Руббиа
