,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,По величине чего можно судить о возрасте оленей некоторых видов?,Рогов,Копыт,Xвоста,Ушей
1,"Что один водитель иногда просит у другого, чтобы завести свой автомобиль?",прикурить,насос,спирт,взаймы
2,Какое из этих существ являлось динозавром?,Зайхания,Голиаф,Мегалодон,Трилобит
3,Примерно сколько лет назад на Земле возникла жизнь?,"3,5 млрд",350 млн,165 млн,"16,5 млрд"
4,В какой части тела нужно искать мандибулу у человека?,Голова,Грудь,Нога,Живот
5,Возбудитель какого из этих заболеваний является вирусом?,Черная оспа,Чума,Дифтерия,Холера
6,В химической формуле какого из этих минералов кроме кремнезема (SiO2) присутствует еще и Н2О?,Опал,Аметист,Агат,Кварц
7,"К какому семейству относится растение, из которого производят ваниль?",Орхидные,Маслиновые,Яснотковые,Жимолостные
8,Полуостров имени какого композитора находится в море Беллинсгаузена?,Бетховена,Гайдна,Баха,Чайковского
9,В каком регионе России расположен единственный в стране НИИ пчеловодства?,Рязанская область,Башкирия,Ставропольский край,Адыгея
