,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется фильм с участием Гоши Куценко и Кристины Орбакайте?,"""Любовь-морковь""","""Счастье-ненастье""","""Страсть-напасть""","""Влечение-значение"""
1,"Закончите цитату из Станислава Ежи Леца: «Почему люди бегут с корабля, который не тонет? Они смекнули...»",Куда он их везёт,Как он называется,Что его захватили чеченцы,Что он всё-таки потонет
2,Как завершается русская народная примета: «Муха в суп попала — жди скорого…»?,Подарка,Несварения желудка,Гостя,Скандала
3,"Какое слово пропущено в названии боевика режиссера Ренни Харлина с Джиной Дэвис  ""Долгий ... на ночь""?",Поцелуй,Развод,Раздел,Путь
4,Кто был первым министром финансов СССР?,Сокольников,Дубинин,Иванов,Витте
5,Чем прославилась ослица библейского пророка Валаама?,она заговорила,красотой,золотыми копытами,упрямством
6,Какая песня сделала знаменитой российскую рок-группу «Би-2»?,«Полковнику никто не пишет»,«Инопланетный гость»,«Брожу по городу один»,«Мастер приглашает в гости»
7,Какой из этих национальных парков находится в Перу?,Ману,Игуасу,Эверглейдс,Гранд-Каньон
8,За какое произведение Кнут Гамсун в 1920 году получил Нобелевскую премию по литературе?,"""Соки земли""","""Женщины у колодца""","""Мистерии""","""Голод"""
9,"В какой стране находится место, в честь которого Люк Бессон дал имя оперной диве Плавалагуне из фильма ""Пятый элемент""?",В Хорватии,В Боснии и Герцеговине,В Сербии,В Македонии
