,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое изобретение принесло физикам Гейму и Новосёлову Нобелевскую премию 2010 года?,Графен,Полиграф,Графит,Графин
1,"Как на Руси в Масленую неделю, начиная с четверга, называли Масленицу?",Широкая,Низкая,Глубокая,Длинная
2,Какая из этих единиц массы наименьшая?,карат,золотник,грамм,унция
3,На побережье какого моря находится Тель-Авив?,Средиземного,Красного,Карибского,Аравийского
4,"Какой бог, по мнению древних греков, сделал свирель?",Пан,Эрос,Гефест,Арес
5,Какая фигура стоит в начале шахматной партии на поле d8?,ферзь,конь,слон,король
6,Кто стал символом Пасхи в Австралии?,сумчатый барсук,кролик,коала,кенгуру
7,Что запретил король Англии Эдуард Второй?,футбол,скачки,охоту,строительство мостов
8,Кто из мушкетёров в романе Александра Дюма жил на улице Старой Голубятни?,Портос,Атос,Арамис,Д&#39;Артаньян
9,Кто из американских политических деятелей считается одним из изобретателей громоотвода?,Бенджамин Франклин,Джордж Вашингтон,Авраам Линкольн,Билл Клинтон
