,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что лондонцы часто называют просто «трубой»?,столичное метро,памятник Нельсону,туннель под Ла-Маншем,телескоп в Гринвиче
1,Какой театр основал известный артист Владимир Дуров?,Зверей,Кукол,Теней,Мимики и жестов
2,В эпосе какого народа описаны летательные аппараты «виманы»?,Индийцы,Финны,Викинги,Ацтеки
3,Какой из этих химических элементов биологи относят к микроэлементам?,Йод,Фосфор,Сера,Магний
4,Какой голос исполняет партию Владимира Ленского в опере П. И. Чайковского «Евгений Онегин»?,Тенор,Контратенор,Баритон,Бас
5,Железнодорожная станция с каким названием существует на участке Москва-Рязань?,Панки,Готы,Митьки,Эмо
6,Какое блюдо является национальным в Швейцарии?,Рёшти,Шинкенфлекерлн,Истербанд,Вайсвюрст
7,Как называется двуручный меч?,Эспадон,Сарисса,Акинак,Фальчион
8,"Какая из этих теорем носит второе название ""О выпуклых многоугольниках""?",Теорема Эрдёша-Секереша,Теорема Рамсея,Теорема Хейлса-Джеветта,Теорема Ван-дер-Вардена
9,В какой части человеческого организма находится полосатое тело?,Центральная нервная система,Почки,Гладкие мышцы,Поперечнополосатые мышцы
