,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой вопрос часто задаёт Леонид Якубович?,Приз или деньги?,Приз или буква?,Приз или барабан?,Кошелёк или жизнь?
1,Какие фигуры можно наблюдать на экране осциллографа?,Лиссажу,Оближу,Кинкажу,Акажу
2,"Как зовут кота, врага  спасателей Чипа и Дейла?",Толстопуз,Леопольд,Матроскин,Боян
3,В какой реке обитают анаконды?,Амазонка,Миссисипи,Нил,Янцзы
4,Какой город защищали герои-панфиловцы?,Москва,Одесса,Севастополь,Ленинград
5,В каких целях в Европе XVIII-XIX вв. применяли табачные клизмы?,Для реанимации утопленников,Для улучшения пищеварения,Для повышения потенции,Для излечения мигрени
6,"Кто из этих живописцев вписал медведей в знаменитую картину Шишкина ""Утро в сосновом лесу""?",Константин Савицкий,Михаил Нестеров,Виктор Васнецов,Валентин Серов
7,За какую книгу поэт Борис Чичибабин в 1990 году был удостоен Государственной премии СССР?,«Колокол»,«Цветение картошки»,«Мои шестидесятые»,«Плывет Аврора»
8,За какое сражение А. В. Суворов был удостоен воинского чина генерал-фельдмаршал?,Взятие Варшавы,Кинбурнская битва,Сражение при Рымнике,Взятие Измаила
9,Какую звезду ночного неба арабы называют «рот кита»?,Фомальгаут,Альтаир,Сириус,Ригель
