,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется известный российский телесериал 2002 года?,"""Бригада""","""Отряд""","""Группа""","""Команда"""
1,Под каким знаком зодиака мы встречаем День Победы?,Телец,Близнецы,Овен,Водолей
2,Что означает термин «динозавр»?,Ужасный ящер,Древний ящер,Большой ящер,Ископаемый ящер
3,"Как называется тип кузова легкового автомобиля, имеющего две двери?",Купе,Универсал,Хэтчбек,Седан
4,О ком Пушкин написал такие строки: «Властитель слабый и лукавый»?,Александр I,Павел I,Николай I,Аракчеев
5,Какой поэт написал стихотворение «Не стареет твоя красота»?,А. Твардовский,Н. Доризо,М. Фрадкин,И. Шаферан
6,Кого в отряде советских космонавтов называли «космическим дедом»?,Л. Дёмина,Г. Гречко,Г. Берегового,В. Шаталова
7,"Какой остров, находящийся у побережья Марокко, дал название десертному вину золотистого цвета?",Мадейра,Херес,Марсала,Рецина
8,"Флаг какого субъекта Российской Федерации получится, если повернуть флаг Республики Дагестан на 180 градусов?",Республика Карелия,Республика Коми,Ростовская область,Свердловская область
9,В какой ближневосточной стране первая линия метрополитена открылась 9 сентября 2009 года в 9 часов 9 минут 9 секунд?,ОАЭ,Саудовская Аравия,Ирак,Иран
