,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Из скольких линеек, как правило, состоит нотный стан?",5,3,4,6
1,Что советовал соединять Гораций в «Науке поэзии»?,приятное с полезным,обед с ужином,ванну с туалетом,виски с содовой
2,Какое из этих растений НЕ злак?,подсолнечник,рис,кукуруза,пшеница
3,Как называется хвостовая стойка шасси самолета По-2?,костыль,нога,трость,протез
4,Сколько линий в питерском метрополитене?,5,1,3,7
5,Чьи войска в 1814 году захватили Вашингтон и сожгли Белый Дом?,Английские,Мексиканские,Австрийские,Французские
6,Какое из этих произведений Михаила Булгакова было написано раньше остальных?,"""Белая гвардия""","""Мастер и Маргарита""","""Жизнь господина де Мольера""","""Театральный роман"""
7,Что коллекционировал Максим Горький?,Японские фигурки из кости,Итальянские вина,Испанские кастаньеты,Валдайские колокольчики
8,Какой из этих памятников архитектуры не является детищем В. В. Растрелли?,Здание Главного Адмиралтейства,Зимний дворец,Смольный монастырь,Большой дворец в Петергофе
9,В каком городе происходит действие пьесы Шекспира «Мера за меру»?,Вена,Рим,Лондон,Падуя
