,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"От чего, согласно русскому выражению, душа уходит в пятки?",от страха,от холода,от голода,от щекотки
1,"В какой бывшей союзной республике находится космодром ""Байконур""?",Казахстан,Туркменистан,Узбекистан,Таджикистан
2,"Кто не упомянут в «Песенке друзей», сочинённой Сергеем Михалковым?",Бегемот,Кот,Чижик,Собака
3,Кто автор сказки «Аленький цветочек»?,Сергей Аксаков,Павел Бажов,Пётр Ершов,Алексей Толстой
4,В каких единицах измеряют количество выпавших осадков?,В миллиметрах,В промилле,В граммах на литр,В миллилитрах
5,Какое море самое большое в Антарктиде?,Уэдделла,Росса,Саргасян,Амазон
6,Штаб-квартира какой международной организации расположена в Вене?,ОПЕК,ВОЗ,НАТО,ЮНЕСКО
7,Сколько пар ребер у домашней кошки?,13,14,11,12
8,Какая рыба является двоякодышащей?,Рогозуб,Гладколов,Иглорот,Шиповка
9,Какая из этих звезд не входит в большой летний треугольник?,Сириус,Вега,Альтаир,Денеб
