,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что пел о себе Чебурашка: «Я был когда-то странной игрушкой…»?,безымянной,стеклянной,деревянной,оловянной
1,"Чем, согласно пословице, в избу воды не принесёшь?",Решетом,Кружкой,Росой,Тарелкой
2,Какой фильм является первой работой в кино актрисы Фаины Раневской?,«Пышка»,«Подкидыш»,«Человек в футляре»,«Мечта»
3,Кому Аполлон отдал на воспитание своего сына Асклепия?,Кентавру Хирону,Гелиосу,Аресу,Аиду
4,"Кисти какого русского художника принадлежит картина, отобразившая смерть адмирала П. С. Нахимова во время обороны Севастополя в Крымской войне  1853-1856 годов?",В. Маковский,В. Тропинин,И. Айвазовский,В. Верещагин
5,Какой химический элемент имеет символ Cm?,Кюрий,Цезий,Хром,Самарий
6,Какое сечение у клинка спортивной рапиры?,Прямоугольное,Круглое,Треугольное,Линзовидное
7,"Кто из российских писателей-фантастов является автором серии книг ""Конгрегация""?",Надежда Попова,Вадим Панов,Василий Головачёв,Андрей Лазарчук
8,"Какая книга была продана на аукционе в 1994 году за рекордные 30,8 млн. долларов?","""Лестерский Кодекс"" Леонардо да Винчи",Первое издание пьес Уильяма Шекспира,Библия Гутенберга,"""Птицы Америки"" Дж. Дж. Одюбона"
9,"Что является классическим активным компонентом в ячейке Гретцеля, изобретённой в 1991 году для преобразования солнечной энергии в электрическую?",Диоксид титана,Углеродные нанотрубки и графен,Пористые перовскиты,Фотосинтезирующие цианобактерии
