,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как переводится на русский язык слово «папуасы»?,Курчавые,Странные,Черные,Темные
1,Кто был предшественником Джеральда Форда на посту главы США?,Никсон,Клинтон,Рейган,Трумэн
2,В каком году состоялось первое вручение премии «Оскар»?,1929 год,1938 год,1937 год,1922 год
3,На каком месте находится твёрдый знак в русском алфавите?,28-е,29-е,30-е,27-е
4,Какой из этих городов - столица суверенного государства?,Парамарибо,Кайенна,Касабланка,Йоханесбург
5,Губернатором какого штата был Билл Клинтон до своего президентства?,Арканзас,Алабама,Айова,Аризона
6,Какое из этих растительных масел появилось на Руси позже других?,Подсолнечное,Льняное,Горчичное,Конопляное
7,Каково отношение сторон листа бумаги серии формата А по ISO 216?,1: √2,"1: √1,1","1:1,5",1:2
8,Поклонником какого аргентинского футбольного клуба является папа римский Франциск?,«Сан-Лоренсо»,«Ривер Плейт»,«Бока Хуниорс»,«Велес Сарсфилд»
9,"Королевой какой страны была провозглашена Маргарет Норвежская Дева, 3-летняя дочь норвежского конунга Эйрика II?",Шотландии,Дании,Швеции,Польши
