,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто находится в танковой башне рядом с командиром танка?,Наводчик,Механик-водитель,Штурман,Замполит танка
1,"Что, по мнению пушкинского Моцарта, не совместимо с гением?",Злодейство,Здоровье,Богатство,Тщеславие
2,Оттенком какого цвета является электрик?,Синий,Белый,Желтый,Красный
3,Где находится самая маленькая кость в организме человека?,В ухе,В челюсти,В носу,В кисти
4,"Назовите фамилию клоуна, в паре с которым долгие годы выступал Юрий Никулин?",Шуйдин,Енгибаров,Румянцев,Попов
5,"Девиз какого рыцарского ордена звучит так: ""Никто не тронет меня безнаказанно""?",Орден Чертополоха,Орден Св. Франциска,Орден Мальтийского Креста,Орден Святого Агнца
6,Обиходное название Китая произносится как «чжунго». Что оно означает?,Срединное государство,Страна свободных людей,Желтый дракон,Нефритовая гора
7,Что из этого не является примером фрактала?,Пустое множество,Губка Менгера,Треугольник Серпинского,Множество Кантора
8,Как переводится с китайского название мифического существа тяньгоу?,Небесная собака,Небесная змея,Небесный заяц,Небесный дракон
9,Кого греческая поговорка не советует носить в Афины?,Сов,Голубей,Воробьев,Попугаев
