,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется одно из проблемных положений в шахматной игре?,"""Вилка""","""Блюдце""","""Тарелка""","""Ножик"""
1,Что написано на Мавзолее  на Красной площади?,"""Ленин""","""Для Ленина""","""Ленину""","""Наше будущее"""
2,Какой из этих дворцов расположен в Венеции?,Дожей,Елисейский,Зимний,Наций
3,Какой из этих городов до воссоединения Германии был в составе ГДР?,Веймар,Ганновер,Брауншвейг,Трир
4,"Кто из этих слуг мушкетеров всегда отвечал ""Да"" или ""Нет""?",Гримо,Мушкетон,Базен,Планше
5,Какая рыба не относится к тресковым?,белуга,менёк,путассу,мерланг
6,"Какой роман Достоевского экранизировал в 1951 году Акира Куросава, перенеся его действие в послевоенную Японию?",«Идиот»,«Братья Карамазовы»,«Бесы»,«Преступление и наказание»
7,Чему равна британская торговая мера веса в одну драхму?,1.77 г,28.35 г,453.59 г,0.0648 г
8,Экипаж какого космического корабля не удалось встретить Н. С. Хрущеву из-за снятия с поста главы государства?,«Восход-1»,«Восток-6»,«Восток-5»,«Восход-2»
9,Альбом какой группы советские космонавты взяли с собой на космический корабль «Союз ТМ-7»? ,Pink Floyd,Deep Purple,Queen,Led Zeppelin
