,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из этого не является холодным оружием?,Пищаль,Шестопер,Копье,Рапира
1,"Как называется декоративное карликовое дерево, во всем другом похожее на настоящее?",Бонсай,Сэнсэй,Банзай,Масай
2,Каково разговорное название юга США?,Диксиленд,Манкиленд,Саутленд,Джазиленд
3,Строительству какой ГЭС Евгений Евтушенко посвятил свою поэму?,Братской ГЭС,Усть-Илимской ГЭС,Саяно-Шушенской ГЭС,Днепрогэс
4,Какой из этих металлов самый тугоплавкий?,Вольфрам,Ниобий,Титан,Молибден
5,В какой геологический период истории Земли мы живем?,Четвертичный,Пермский,Меловой,Юрский
6,Какой турецкий курорт в Эгейском море расположен напротив греческого острова Кос?,Бодрум,Алания,Анталия,Мармарис
7,Какое из царств не боролось в Эпоху Троецарствия в Китае (220-280)?,Цзинь,Вэй,У,Шу
8,Назовите имя и отчество морганатического супруга императрицы Елизаветы Петровны графа Разумовского,Алексей Григорьевич,Алексей Кириллович,Кирилл Григорьевич,Андрей Кириллович
9,Какой эон является самым длительным в истории Земли?,Протерозой,Фанерозой,Архей,Катархей
