,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется знаменитая комедия Леонида Гайдая?,"Операция ""Ы""","Операция ""А""","Операция ""Е""","Операция ""Ю"""
1,"Что делает пушкинский ""кот ученый"", когда идет направо?",Песнь заводит,С лешим бродит,На ветвях сидит,Сказку говорит
2,В каком углу телеэкрана находится эмблема канала ОРТ?,Правом верхнем,Правом нижнем,Левом верхнем,Левом нижнем
3,Что в переводе с итальянского означает слово «вермишель»?,червячки,гвоздики,палочки,верёвочки
4,Плафон какого оперного театра расписан Марком Шагалом?,Гранд Опера,Метрополитен Опера,Ковент Гарден,Ла Скала
5,Кто возглавил экспедицию Магеллана после его гибели?,Хуан Себастьян Элькано,Гомес де Эспиноса,Антонио Пигафетта,Картахена
6,Как переводится название столицы Австралии с языка аборигенов (Канберра)?,Место собраний,Зона низменностей,Дом вождя,Меткое копье
7,Какая из этих единиц длины самая большая?,Межевая верста,Морская миля,Англ. сухопутная миля,Англ. морская миля
8,Кто из этих российских деятелей не имел титул светлейшего князя?,Ромодановский,Горчаков,Меншиков,Кутузов
9,Кто из них называется китоглав?,Королевская цапля,Исполинская цапля,Черношейная цапля,Большая голубая цапля
