,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется китайский финик?,Унаби,Убани,Ухаби,Убоги
1,У литературного героя какого из этих классиков некогда пропал нос?,Н. Гоголь,Н. Карамзин,Т. Шевченко,А. Грибоедов
2,"Что такое Пустота в романе Виктора Пелевина ""Чапаев и Пустота""?",Фамилия героя,Кличка лошади,Название деревни,"Книга, написанная персонажем"
3,"В каком государстве находится гейзер ""Гейсир"", давший название самому явлению?",Исландия,Новая Зеландия,Чили,Россия
4,Как буквально переводится слово «пельмень» с языка коми?,Хлебное ухо,Мясо в муке,Слепленное руками,Горячая улитка
5,"Что было главной целью ""цве­точ­ных вой­н"" у ацтеков?",Захват пленных,Конфискация продовольствия,Захват территорий,Убийство противников
6,В каком городе в 2008 году открыли памятник жёнам декабристов?,Тобольск,Санкт-Петербург,Норильск,Петропавловск-Камчатский
7,Как в Японии называют искусство стрельбы из лука?,Кюдо,Мунэатэ,Будо,Мато
8,Кто из этих библейских персонажей прожил меньше других?,Сиф,Мафусаил,Ной,Адам
9,В какой из представленных этнических групп процент непереносимости лактозы максимален?,Индейцы США,Коренные жители внутренней Монголии,Банту,Саами
