,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой цвет стал характеристикой необразованного и малокультурного человека?,Серый,Хаки,Белый,Чёрный
1,Что Александр Сергеевич Пушкин принёс в дар фонтану Бахчисарайского дворца?,две розы,три слезинки,один рубль,четыре перчатки
2,Владельцем чего не был Мистер Твистер?,Самолетов,Пароходов,Газет,Заводов
3,Частью какого числа является мнимая единица?,Комплексного,Иррационального,Рационального,Натурального
4,Какое из этих животных относится к газелям?,Джейран,Серна,Кабарга,Сайгак
5,В какой стране возникла рэп-музыка?,США,Великобритания,Швеция,Канада
6,Какой период инфекционного заболевания следует после инкубационного?,продромальный,разгар болезни,пирокахетический,реконвалесценция
7,Какой индекс имел самолёт «Чёрный дрозд»?,SR-71,U-2,F-86,F-104
8,"Какой пилот Формулы-1 однажды, во время Гран-при Японии, чуть не сошёл с трассы, поскольку его сильно тошнило?",Марк Уэббер,Виталий Петров,Пастор Мальдонадо,Хейкки Ковалайнен
9,Какого моря нет на Луне?,Ветра,Пены,Облаков,Дождей
